DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES;
PER;BUN;1243;5182;21997849;
PER;BUN;10800;61504;260199437;
PER;BUN;216086;255902;1059803906;
PER;BUN;20054;22579;93511377;
PER;BUN;16000;30880;130895688;
PER;BUN;1400;5922;24006366;
PER;BUN;2500;10020;41953840;
PER;BUN;3000;5220;21160627;
PER;BUN;360;897;3714548;
PER;BUN;101;1051;4429303;
PER;BUN;1800;3546;14399703;
PER;BUN;200;732;2967352;
PER;BUN;5241;9892;40871307;
PER;BUN;26371;54201;224473250;
PER;BUN;11216;29928;124294336;
PER;BUN;16755;49038;203087444;
PER;BUN;48816;46560;191856067;
PER;BUN;17597;34114;138290292;
PER;BUN;15313;35513;143962192;
PER;BUN;36989;79252;321272560;
PER;BUN;1407;5817;24610050;
PER;BUN;1150;21720;89501926;
PER;BUN;80;168;684274;
PER;BUN;18000;2080;8570889;
PER;BUN;824;22332;90531000;
PER;BUN;4530;77922;315877086;
PER;BUN;20;5644;23375887;
PER;BUN;70;36235;149314333;
PER;BUN;32;15506;63895940;
PER;BUN;11;112;464352;
PER;BUN;84;15326;63152951;
PER;BUN;127;27386;112851213;
PER;BUN;517;4400;18324333;
PER;BUN;181;962;4088633;
PER;BUN;18245;74973;316942646;
PER;BUN;30;3;12637;
PER;BUN;0;0;631;
PER;BUN;25;25;106302;
PER;BUN;10;7;31578;
PER;BUN;16;26;105884;
PER;BUN;10;17;69319;
PER;BUN;2;3;12485;
PER;BUN;26;43;178203;
PER;BUN;82;150;657999;
PER;BUN;1189;4266;17579553;
PER;BUN;108;370;1524959;
PER;BUN;9020;9990;40713688;
PER;BUN;1440;5904;25086096;
PER;BUN;360;2210;9391989;
PER;BUN;53579;230511;977506524;
PER;BUN;26712;10239;44917643;
PER;BUN;12600;43054;182937295;
PER;BUN;900;5562;23632938;
PER;BUN;4720;18524;78711025;
PER;BUN;54609;64622;272841884;
PER;BUN;400;1692;7189308;
PER;BUN;49622;105372;447726860;
PER;BUN;22;60;257064;
PER;BUN;502;1216;5168696;
PER;BUN;889;5618;23770697;
PER;BUN;346;9615;40681418;
PER;BUN;167;6164;26078368;
PER;BUN;2124;32231;136404010;
PER;BUN;10933;68004;275674246;
PER;BUN;408;412;1670189;
PER;BUN;4680;17924;78628248;
PER;BUN;8940;32686;143383246;
PER;BUN;8100;24606;107938156;
PER;BUN;63;973;4272519;
PER;BUN;1460;8502;37297137;
PER;BUN;492566;553573;2348200945;
PER;BUN;600;2538;11133343;
PER;BUN;44680;89965;377545940;
PER;BUN;11529;31124;128901014;
PER;BUN;8709;24961;109495639;
PER;BUN;24000;32600;143005116;
PER;BUN;54000;22360;98085717;
PER;BUN;4749;47000;198902928;
PER;BUN;4174;31774;134469407;
PER;BUN;2493;11241;47572886;
PER;BUN;22078;60722;250214183;
PER;BUN;52661;119666;495826949;
PER;BUN;4328;12459;52077625;
PER;BUN;3499;18821;77917510;
PER;BUN;8784;38526;162291575;
PER;BUN;334;2551;10797448;
PER;BUN;76;244;1035224;
PER;BUN;11249;45035;185575459;
PER;BUN;18834;82449;350326268;
PER;BUN;3277;18386;77812766;
PER;BUN;52000;9882;40720296;
PER;BUN;3000;26130;114623425;
PER;BUN;3000;21896;96053816;
PER;BUN;1486;5469;23237993;
PER;BUN;3750;3176;13932032;
PER;BUN;8455;6602;28960729;
PER;BUN;10000;12514;54898260;
PER;BUN;18000;21240;93172658;
PER;BUN;1000;1800;7417116;
PER;BUN;3684;6946;29516103;
PER;BUN;1672;3209;14076835;
PER;BUN;131;2915;12790974;
PER;BUN;117000;3711;15291620;
PER;BUN;240;3998;16475598;
PER;BUN;659;4051;17213038;
PER;BUN;38;235;1002551;
PER;BUN;2937;17457;73564032;
PER;BUN;1502;7533;31746490;
PER;BUN;564;4101;17283176;
PER;BUN;179;726;3063134;
PER;BUN;2727;15741;66332270;
PER;BUN;13451;63553;267813216;
PER;BUN;1682;13185;55564523;
PER;BUN;7091;15572;65881597;
PER;BUN;937;7046;29945284;
PER;BUN;267442;14542;62387038;
PER;BUN;288;2236;9505751;
PER;BUN;10200;906027;3834279337;
PER;BUN;61144;259890;1098656598;
PER;BUN;1452;2540;10700424;
PER;BUN;4817;10077;42449868;
PER;BUN;4697;16258;69092337;
PER;BUN;86;1494;6352339;
PER;BUN;168;5731;24150430;
PER;BUN;26;434;1836378;
PER;BUN;1378;5009;21177110;
PER;BUN;54462;60137;249865668;
PER;BUN;18900;22606;96068944;
PER;BUN;12375;63518;269937117;
PER;BUN;789;9710;40921272;
PER;BUN;762;7124;31059199;
PER;BUN;3252;15566;67000963;
PER;BUN;27200;1733;7557586;
PER;BUN;4000;342;1495056;
PER;BUN;704;8285;35118872;
PER;BUN;2312;11693;49566992;
PER;BUN;70;185;784180;
PER;BUN;538;4481;18945217;
PER;BUN;300;2765;11750448;
PER;BUN;200;738;3119813;
PER;BUN;2305;5418;22905478;
PER;BUN;611;666;2817132;
PER;BUN;308;6461;27460946;
PER;BUN;1728;9499;40371947;
PER;BUN;10;17046;74311204;
PER;BUN;24;1124;4776759;
PER;BUN;192;3523;14973938;
PER;BUN;381;6337;26792267;
PER;BUN;7;7;30706;
PER;BUN;4;0;4129;
PER;BUN;18;69;292533;
PER;BUN;7255;61860;256190102;
PER;BUN;1280;6926;28686484;
PER;BUN;50720;139985;593033734;
PER;BUN;11976;48454;205918338;
PER;BUN;24192;63294;267188827;
PER;BUN;4490;20068;84716289;
PER;BUN;150;1000;4143293;
PER;BUN;204888;256041;1092365814;
PER;BUN;96310;83435;354648782;
PER;BUN;3200;5349;22745747;
PER;BUN;1300;2185;9294175;
PER;BUN;21875;54437;231398222;
PER;BUN;50;3148;13309514;
PER;BUN;50;2718;11490891;
PER;BUN;7573;294766;1252460734;
PER;BUN;20000;95000;385107200;
PER;BUN;97500;7800;32973642;
PER;BUN;68688;334214;1410997338;
PER;BUN;420;2790;11309990;
PER;BUN;2230;8137;34401654;
PER;BUN;18670;40285;170302266;
PER;BUN;53424;20479;86808256;
PER;BUN;78000;14823;62320695;
PER;BUN;3205;22344;90577780;
PER;BUN;20330;30678;124364978;
PER;BUN;15753;26429;112031788;
PER;BUN;586;4064;16475696;
PER;BUN;36;89;376349;
PER;BUN;2980;11261;47594718;
PER;BUN;190705;225047;950080125;
PER;BUN;16773;63835;270587837;
PER;BUN;6504;33062;145034735;
PER;BUN;600;2880;12246019;
PER;BUN;7000;7441;31541282;
PER;BUN;3701;5873;24973162;
PER;BUN;14400;24126;102589537;
PER;BUN;11000;12650;53621452;
PER;BUN;388;3232;13663093;
PER;BUN;25000;9835;41517370;
PER;BUN;228;2745;11587715;
PER;BUN;196;1205;5079013;
PER;BUN;11510;47814;209747972;
PER;BUN;2000;17420;72143710;
PER;BUN;62;10;40537;
PER;BUN;48492;62140;262318356;
PER;BUN;3619;7240;30565903;
PER;BUN;2370;13621;57737672;
PER;BUN;37818;71049;301170122;
PER;BUN;2444;14058;59590516;
PER;BUN;24274;46887;190401598;
PER;BUN;26100;89436;379105788;
PER;BUN;14130;47665;202045633;
PER;BUN;78000;17144;72672539;
PER;BUN;486;3674;15142454;
PER;BUN;120;2669;11091570;
PER;BUN;442;23324;98871091;
PER;BUN;15000;3902;16079936;
PER;BUN;504;372;1571642;
PER;BUN;3720;1814;7690969;
PER;BUN;1276;21533;90743461;
PER;BUN;87192;67075;283555058;
PER;BUN;20;1423;6033409;
PER;BUN;24;1922;8147281;
PER;BUN;116;5228;22164649;
PER;BUN;4;134;571439;
PER;BUN;731;12926;54791629;
PER;BUN;110;8314;35244130;
PER;BUN;158;9239;39166550;
PER;BUN;51;2881;12213991;
PER;BUN;130;20356;86286284;
PER;BUN;537;4665;19775422;
PER;BUN;1018;7200;29668464;
PER;BUN;47325;95143;403300084;
PER;BUN;11721;34761;147348911;
PER;BUN;48843;46560;197360856;
PER;BUN;30;577;2447935;
PER;BUN;19;253;1074972;
PER;BUN;93;2241;9500280;
PER;BUN;23;206;875873;
PER;BUN;23;59;251830;
PER;BUN;21600;19789;83883450;
PER;BUN;29;665;2819513;
PER;BUN;25;2021;8567394;
PER;BUN;3;16;69686;
PER;BUN;10;104;444740;
PER;BUN;192;1797;7620604;
PER;BUN;743;11125;47157757;
PER;BUN;58;3903;16545248;
PER;BUN;32;1625;6889106;
PER;BUN;488;16828;71333105;
PER;BUN;78;3126;13254417;
PER;BUN;11285;20385;86617904;
PER;BUN;24;1278;5419708;
PER;BUN;21589;7061;29931621;
PER;BUN;95;175;744977;
PER;BUN;50;673;2852746;
PER;BUN;58;7398;31360029;
PER;BUN;105;3838;16270359;
PER;BUN;60;396;1679771;
PER;BUN;2;2;8427;
PER;BUN;8;8;33711;
PER;BUN;38;51;216181;
PER;BUN;0;0;42;
PER;BUN;83;320;1356432;
PER;BUN;2;2;8427;
PER;BUN;4;4;16855;
PER;BUN;2610;8943;37910578;
PER;BUN;1413;4766;20204563;
PER;BUN;25500;63520;278640643;
PER;BUN;4914;8475;35857254;
PER;BUN;7080;17527;74150366;
PER;BUN;1738;10619;44926032;
PER;BUN;6070;71021;311547875;
PER;BUN;499;824;3616230;
PER;BUN;16828;31212;136916695;
PER;BUN;4141;6709;29434181;
PER;BUN;49116;97439;427435624;
PER;BUN;1080;914;4011161;
PER;BUN;598240;75097;329426058;
PER;BUN;52171;237384;1008648228;
PER;BUN;10123;55327;233065830;
PER;BUN;5646;22451;94578081;
PER;BUN;13050;44718;196162661;
PER;BUN;40;931;4084419;
PER;BUN;180;840;3684794;
PER;BUN;923;2584;11335129;
PER;BUN;432;2016;8843506;
PER;BUN;630;1940;8510120;
PER;BUN;592;1921;8162498;
PER;BUN;109677;122618;537887292;
PER;BUN;26000;7202;31592725;
PER;BUN;720;547;2400380;
PER;BUN;19196;39632;173855311;
PER;BUN;663;1869;8199018;
PER;BUN;1;25;110543;
PER;BUN;3;57;252671;
PER;BUN;240;108;473759;
PER;BUN;6530;100660;441562072;
PER;BUN;384;712;3126109;
PER;BUN;100;50;219333;
PER;BUN;3606;31878;139841193;
PER;BUN;16500;2295;10067384;
PER;BUN;1059;11800;51762895;
PER;BUN;206;1997;8487377;
PER;BUN;5000;50;219333;
PER;BUN;1305;4471;19616266;
PER;BUN;1708;22125;93603811;
PER;BUN;771;3325;14059030;
PER;BUN;45;1357;5739992;
PER;BUN;17;187;790648;
PER;BUN;1;7212;30490388;
PER;BUN;4;41389;174970403;
PER;BUN;228;686;3009950;
PER;BUN;156;1257;5518242;
PER;BUN;864;4539;19914734;
PER;BUN;36;194;852766;
PER;BUN;96;630;2765174;
PER;BUN;1000;480;2105596;
PER;BUN;300;204;894878;
PER;BUN;76;1245;5464901;
PER;BUN;72;259;1140180;
PER;BUN;2;10460;45884463;
PER;BUN;360;460;2021372;
PER;BUN;7560;77464;319199707;
PER;BUN;211740;26122;107640648;
PER;BUN;341;5580;22995119;
PER;BUN;21975;32419;137771348;
PER;BUN;571;2455;10771443;
PER;BUN;1929;8287;36353567;
PER;BUN;12220;52474;230185772;
PER;BUN;550;3743;15174642;
PER;BUN;90000;50932;206468617;
PER;BUN;2609340;20750;86295729;
PER;BUN;258060;18580;78269598;
PER;BUN;284460;17868;75440346;
PER;BUN;97;60;256618;
PER;BUN;672;12901;53161519;
PER;BUN;450000;369000;1520508780;
PER;BUN;23159;119328;502604501;
PER;BUN;226520;16455;67804843;
PER;BUN;2736;2734;11570252;
PER;BUN;223;376;1601235;
PER;BUN;89;164;699172;
PER;BUN;45;89;382027;
PER;BUN;354;599;2548337;
PER;BUN;3398;7311;31064481;
PER;BUN;1583;2439;10364203;
PER;BUN;394;971;4127308;
PER;BUN;1064;1967;8359482;
PER;BUN;835;1414;6008680;
PER;BUN;90;152;646272;
PER;BUN;268;498;2117446;
PER;BUN;3102;6723;28568788;
PER;BUN;814;9003;37099796;
PER;BUN;3;119;506863;
PER;BUN;4790;33137;140799750;
PER;BUN;10;51;216699;
PER;BUN;31;150;638199;
PER;BUN;172;1162;4791951;
PER;BUN;1316;6006;25522595;
PER;BUN;109;930;3833165;
PER;BUN;297;2067;8785147;
PER;BUN;50;500;2060310;
PER;BUN;22;78215;317065487;
PER;BUN;95;247023;1011277630;
PER;BUN;25;523;2227032;
PER;BUN;6600;166164;684963733;
PER;BUN;3240;58159;239777945;
PER;BUN;247;2592;10969421;
PER;BUN;26449;95737;399301392;
PER;BUN;25928;18876;79037015;
PER;BUN;82030;80677;334010056;
PER;BUN;1020;27866;121481917;
PER;BUN;8820;60567;257536335;
PER;BUN;1000;2830;12033414;
PER;BUN;4788;15293;62104303;
PER;BUN;1000;2660;11310559;
PER;BUN;200;756;3214580;
PER;BUN;1200;720;3043720;
PER;BUN;2000;9542;40197612;
PER;BUN;259520;4346;17947333;
PER;BUN;300000;3521;14511134;
PER;BUN;135286;157161;648381110;
PER;BUN;19150;39862;168641887;
PER;BUN;1395;2081;8845355;
PER;BUN;2322;3397;14433980;
PER;BUN;124;147;628512;
PER;BUN;435;668;2841901;
PER;BUN;2291;3522;14968887;
PER;BUN;9;2687;11362209;
PER;BUN;61;457;1943365;
PER;BUN;137;1163;4943838;
PER;BUN;267;2259;9598788;
PER;BUN;41;256;1090123;
PER;BUN;188;1163;4942309;
PER;BUN;146;961;4083968;
PER;BUN;173;1150;4890556;
PER;BUN;5952;3951;16703939;
PER;BUN;444;21701;89424088;
PER;BUN;213;3641;15392434;
PER;BUN;91917;297033;1241075489;
PER;BUN;2862;8920;37058276;
PER;BUN;25392;2690;11373370;
PER;BUN;10;4278;17342796;
PER;BUN;3;52690;217115467;
PER;BUN;1;964;3909040;
PER;BUN;10532;28595;118242193;
PER;BUN;6840;8439;35678495;
PER;BUN;3940;3725;15428690;
PER;BUN;25200;24418;101128750;
PER;BUN;21450;35026;145058928;
PER;BUN;4488;273000;1147019371;
PER;BUN;29488;106171;447248833;
PER;BUN;1;2;8499;
PER;BUN;220;127;537460;
PER;BUN;70;260;1053977;
PER;BUN;5292;24192;106125588;
PER;BUN;16000;168680;711174398;
PER;BUN;26000;11544;48853861;
PER;BUN;22566;66139;288326356;
PER;BUN;11;977;3962145;
PER;BUN;10;5;21363;
PER;BUN;320;29287;118723604;
PER;BUN;2;339;1376981;
PER;BUN;1;70;286195;
PER;BUN;1;151609;614589418;
PER;BUN;1;42;171149;
PER;BUN;9487;331610;1413150001;
PER;BUN;2;2035;8250293;
PER;BUN;6;354;1437301;
PER;BUN;1;165;670532;
PER;BUN;9;857;3477355;
PER;BUN;27;68805;278920091;
PER;BUN;1;18967;76889044;
PER;BUN;1;89256;361823132;
PER;BUN;4;747;3029172;
PER;BUN;5;97066;393485389;
PER;BUN;4;1152;4671269;
PER;BUN;4;4331;17558456;
PER;BUN;5;748;3034442;
PER;BUN;183;681;2760610;
PER;BUN;1000;13075;54935004;
PER;BUN;5847;7055;30950211;
PER;BUN;1260;22238;91637644;
PER;BUN;355000;22914;94422647;
PER;BUN;8883;67607;284798405;
PER;BUN;15000;7830;32266020;
PER;BUN;620000;24094;99284690;
PER;BUN;9150;137181;579727324;
PER;BUN;808;1914;7772428;
PER;BUN;2800;10152;41227332;
PER;BUN;37;743;3020242;
PER;BUN;25;59481;245100864;
PER;BUN;7108;45291;191609403;
PER;BUN;1745;486;2059460;
PER;BUN;1995;12144;51379912;
PER;BUN;9104;2535;10724596;
PER;BUN;71916;56552;239252672;
PER;BUN;1121;9682;41139412;
PER;BUN;2;16770;73564288;
PER;BUN;1;45400;199154364;
PER;BUN;14600;59934;253559072;
PER;BUN;70182;89938;394528304;
PER;BUN;5335;18676;79369453;
PER;BUN;606;1023;4155609;
PER;BUN;995;1680;6823209;
PER;BUN;223;361;1466243;
PER;BUN;30;64;262573;
PER;BUN;248;534;2171610;
PER;BUN;250;499;2027166;
PER;BUN;50;76;312602;
PER;BUN;14;25;105175;
PER;BUN;64;191;779638;
PER;BUN;846;1538;6248845;
PER;BUN;500;923;3751475;
PER;BUN;311;530;2155326;
PER;BUN;1395;3049;12384516;
PER;BUN;3164;25738;104520403;
PER;BUN;80;559;2272237;
PER;BUN;53;324;1318957;
PER;BUN;127;776;3154127;
PER;BUN;449;2819;11450362;
PER;BUN;2797;59256;240628542;
PER;BUN;24;44778;189439269;
PER;BUN;183;8943;37689073;
PER;BUN;54;1060;4470179;
PER;BUN;30074;110428;469290970;
PER;BUN;55;942;3957841;
PER;BUN;319242;18187;76968954;
PER;BUN;308400;8497;35960572;
PER;BUN;26040;95872;404713102;
PER;BUN;6120;7526;30565704;
PER;BUN;901;1481;6016485;
PER;BUN;320;471;1913178;
PER;BUN;1559;1859;7549610;
PER;BUN;1723;2647;10752834;
PER;BUN;853;6174;25072214;
PER;BUN;51;452;1835535;
PER;BUN;30;313;1273922;
PER;BUN;56;396;1611743;
PER;BUN;36;230;936508;
PER;BUN;7383;85063;358456301;
PER;BUN;506402;49115;212480512;
PER;BUN;4;144917;631754047;
PER;BUN;7656;55932;234999976;
PER;BUN;1620;2170;9120681;
PER;BUN;545325;123608;523108267;
PER;BUN;535;2451;10269242;
PER;BUN;2140;9725;40629513;
PER;BUN;25309;116062;486250030;
PER;BUN;9324;93091;408359092;
PER;BUN;379;8576;34826084;
PER;BUN;1;3950;16698190;
PER;BUN;1320;18635;77775402;
PER;BUN;440;893;3620331;
PER;BUN;30803;99203;402148436;
PER;BUN;330600;10654;46736484;
PER;BUN;12400;15395;65260825;
PER;BUN;3740;3915;16597513;
PER;BUN;15405;28828;122198034;
PER;BUN;4615;15903;67301780;
PER;BUN;283;1226;5191780;
PER;BUN;1274;5520;23362971;
PER;BUN;12500;56938;240962912;
PER;BUN;0;630;2678816;
PER;BUN;2002;33966;144322086;
PER;BUN;583340;36408;153193320;
PER;BUN;2041700;68489;286743006;
PER;BUN;2700;1132;4771731;
PER;BUN;4137020;86727;363504226;
PER;BUN;718360;13550;57099672;
PER;BUN;47025;191801;811699632;
PER;BUN;7200;86008;374943275;
PER;BUN;943;1593;6774940;
PER;BUN;1346;2275;9675248;
PER;BUN;2853;6082;25864442;
PER;BUN;326;466;1983897;
PER;BUN;371;741;3151436;
PER;BUN;180;443;1886524;
PER;BUN;1764;3369;14327162;
PER;BUN;135;269;1146746;
PER;BUN;1609;3486;14825719;
PER;BUN;63;2146;9128599;
PER;BUN;2828;20083;85397487;
PER;BUN;4;19;84489;
PER;BUN;4;24;103538;
PER;BUN;2;13;59019;
PER;BUN;11;68;290842;
PER;BUN;21;128;544735;
PER;BUN;5;30;129306;
PER;BUN;159;1272;5412825;
PER;BUN;141;1059;4506194;
PER;BUN;24200;64443;271469928;
PER;BUN;11640;67726;295245116;
PER;BUN;9250;52545;229065588;
PER;BUN;20890;68896;300348535;
PER;BUN;29;560;2456529;
PER;BUN;99;233485;991470078;
PER;BUN;97;1662;7291681;
PER;BUN;813;23553;103320231;
PER;BUN;112;6023;24419525;
PER;BUN;427;26648;116897821;
PER;BUN;258;5136;22532079;
PER;BUN;3950;95102;385524575;
PER;BUN;685;12058;52897855;
PER;BUN;680;26790;112894784;
PER;BUN;720;12775;52910081;
PER;BUN;2221;81103;328774975;
PER;BUN;211;4647;18840903;
PER;BUN;30582;114911;488614592;
PER;BUN;4;283;1243618;
PER;BUN;1030;9646;39102568;
PER;BUN;8315;61102;247696491;
PER;BUN;99476;96469;409898863;
PER;BUN;4800;18354;80512757;
PER;BUN;15400;38624;163721639;
PER;BUN;200;478;2029603;
PER;BUN;525;11045;48453730;
PER;BUN;8960;33694;147436665;
PER;BUN;6200;17480;76682326;
PER;BUN;975;5850;24856650;
PER;BUN;5300;2995;12620840;
PER;BUN;27319;101749;412466999;
PER;BUN;0;1;4222;
PER;BUN;72;84;359301;
PER;BUN;162;213;908459;
PER;BUN;2632;3924;16687922;
PER;BUN;596;772;3285037;
PER;BUN;1032;1484;6310654;
PER;BUN;998;1830;7782047;
PER;BUN;2742;3270;13907991;
PER;BUN;22000;31680;134706211;
PER;BUN;279;428;1823678;
PER;BUN;904;1390;5912276;
PER;BUN;4628;6458;27377714;
PER;BUN;32;199;847696;
PER;BUN;492;4368;18575382;
PER;BUN;37;230;980106;
PER;BUN;319;1982;8430746;
PER;BUN;124;745;3171633;
PER;BUN;75;524;2230901;
PER;BUN;23;161;707655;
PER;BUN;160;9635;42267223;
PER;BUN;60;6450;28297466;
PER;BUN;220;884;3881097;
PER;BUN;518144;42653;180087380;
PER;BUN;7;573;2422719;
PER;BUN;2711;7621;32105695;
PER;BUN;90;961;4216457;
PER;BUN;3;1019;4471234;
PER;BUN;2;3567;15063699;
PER;BUN;2;1267;5353103;
PER;BUN;1;3010;12708490;
PER;BUN;4;2866;12102705;
PER;BUN;10;480;2026603;
PER;BUN;6170;14257;60272097;
PER;BUN;2;4210;17777194;
PER;BUN;10;1070;4697235;
PER;BUN;4;2114;8988960;
PER;BUN;326;11451;48691873;
PER;BUN;1;200;844418;
PER;BUN;25;51023;215427793;
PER;BUN;33;3589;15156585;
PER;BUN;1;1260;5319833;
PER;BUN;5636;198143;829144990;
PER;BUN;817105;76350;324650515;
PER;BUN;955;6648;28267894;
PER;BUN;50;5250;22323472;
PER;BUN;105;10075;42839806;
PER;BUN;40;79;336205;
PER;BUN;1111;1870;7898052;
PER;BUN;236;470;1984424;
PER;BUN;548;923;3899226;
PER;BUN;44;67;285159;
PER;BUN;239;488;2064348;
PER;BUN;310;666;2813051;
PER;BUN;64;117;497784;
PER;BUN;177;406;1717208;
PER;BUN;417;830;3508345;
PER;BUN;493;1211;5114850;
PER;BUN;240;423;1786450;
PER;BUN;75;149;630358;
PER;BUN;478;986;4164838;
PER;BUN;98;3327;14050566;
PER;BUN;3640;25002;105564367;
PER;BUN;140;970;4098087;
PER;BUN;599;2483;10485856;
PER;BUN;102;587;2481153;
PER;BUN;30;159;675323;
PER;BUN;282;2098;8858789;
PER;BUN;27;1173;4755222;
PER;BUN;187;7870;31904064;
PER;BUN;1851;2756;11639879;
PER;BUN;86;100;424657;
PER;BUN;1209;1566;6615888;
PER;BUN;1338;1922;8116545;
PER;BUN;4124;4902;20697994;
PER;BUN;281;2384;10065462;
PER;BUN;130;777;3284152;
PER;BUN;25;4;19134;
PER;BUN;13;32;142961;
PER;BUN;3;26;116816;
PER;BUN;2;10;46586;
PER;BUN;1;9;39874;
PER;BUN;2;4;19389;
PER;BUN;51;23;99214;
PER;BUN;393;368;1563801;
PER;BUN;397;884;3757900;
PER;BUN;2;7;30167;
PER;BUN;15228;28403;120707190;
PER;BUN;500;15064;63479244;
PER;BUN;14966;57216;241106928;
PER;BUN;36000;34884;148222116;
PER;BUN;15393;63965;280592750;
PER;BUN;21000;634;2690610;
PER;BUN;135012;85558;362668079;
PER;BUN;402;2745;11638059;
PER;BUN;400;2708;11411430;
PER;BUN;20000;4000;16855880;
PER;BUN;1082;2781;11789174;
PER;BUN;545;10549;44718044;
PER;BUN;27360;73658;312228434;
PER;BUN;7728;38254;162153222;
PER;BUN;7016;63567;267870063;
PER;BUN;139;432;1836332;
PER;BUN;96;179;762780;
PER;BUN;116;360;1529640;
PER;BUN;388;2427;10315637;
PER;BUN;4047;23128;98042419;
PER;BUN;1240;761;3235188;
PER;BUN;273;673;2862211;
PER;BUN;70527;67927;288118213;
PER;BUN;25;70;298279;
PER;BUN;470;674;2864760;
PER;BUN;1974;1347;5727227;
PER;BUN;10;161;685278;
PER;BUN;1908;10585;44870007;
PER;BUN;245;54;230932;
PER;BUN;123;244;1039262;
PER;BUN;1566;7500;31604775;
PER;BUN;6816;4930;20949949;
PER;BUN;4;51;209984;
PER;BUN;2550;317;1345962;
PER;BUN;12;85;364054;
PER;BUN;13;108;461951;
PER;BUN;1136;9950;42066504;
PER;BUN;0;31;129396;
PER;BUN;1;5;22376;
PER;BUN;240;300;1274700;
PER;BUN;597;17131;72318278;
PER;BUN;20;129;525367;
PER;BUN;4;369;1495999;
PER;BUN;5210;1932;8193315;
PER;BUN;34;15300;65009700;
PER;BUN;15;1516;6427961;
PER;BUN;7;10184;43273855;
PER;BUN;1356;1977;8382453;
PER;BUN;250;6574;27934710;
PER;BUN;78;11281;47624455;
PER;BUN;27;164;696231;
PER;BUN;28;33937;137575209;
PER;BUN;329;1283;5442471;
PER;BUN;168;259;1104400;
PER;BUN;100;21210;90136349;
PER;BUN;750;19072;83664572;
PER;BUN;1628;12629;55403471;
PER;BUN;96;25;111684;
PER;BUN;9680;9428;41357693;
PER;BUN;9000;8721;38256061;
PER;BUN;62120;111790;490385467;
PER;BUN;59234;274470;1161658040;
PER;BUN;1;6724;28428394;
PER;BUN;1;368;1616264;
PER;BUN;2713;5559;24387899;
PER;BUN;15203;39515;173342949;
PER;BUN;744;5054;22170179;
PER;BUN;4524;24509;107514536;
PER;BUN;21100;55753;244569455;
PER;BUN;5000;28850;126555141;
PER;BUN;21;102824;433150101;
PER;BUN;104;265242;1153009727;
PER;BUN;775;813;3569644;
PER;BUN;860;2407;10561673;
PER;BUN;59159;56694;248701337;
PER;BUN;230;4;20178;
PER;BUN;156136;161991;710603695;
PER;BUN;80;47;208585;
PER;BUN;9;2;10089;
PER;BUN;192;3750;16449975;
PER;BUN;12;2227;9772074;
PER;BUN;2712;1053;4619679;
PER;BUN;357;5467;23982045;
PER;BUN;26088;2796;12265101;
PER;BUN;5;13530;59351509;
PER;BUN;82;1168;4966231;
PER;BUN;5208;7679;33686916;
PER;BUN;4063;27715;121579571;
PER;BUN;852;3717;15793533;
PER;BUN;525;12366;50131714;
PER;BUN;1640;20699;90799475;
PER;BUN;2912;19373;84985396;
PER;BUN;4725;4488;19075885;
PER;BUN;436;92851;376397534;
PER;BUN;283;67752;274653914;
PER;BUN;128;33040;133938500;
PER;BUN;535;112964;457932187;
PER;BUN;62829;163916;674985501;
PER;BUN;25322;94611;388144947;
PER;BUN;1605;7385;30249745;
PER;BUN;2160;10998;45230024;
PER;BUN;708;150207;637555980;
PER;BUN;40;9991;43009678;
PER;BUN;285;77417;328353969;
PER;BUN;50000;59976;247138305;
PER;BUN;1050;30238;128574697;
PER;BUN;10;72;309126;
PER;BUN;100;667;2839545;
PER;BUN;874;185874;784646813;
PER;BUN;432;105167;443954890;
PER;BUN;680;182041;768469180;
PER;BUN;5793;5793;23763909;
PER;BUN;49328;94518;401609658;
PER;BUN;12543;48689;206882875;
PER;BUN;1365;6031;25627078;
PER;BUN;4320;7158;30414342;
PER;BUN;214;45732;185387484;
PER;BUN;50;13012;52749754;
PER;BUN;139;39704;160951014;
PER;BUN;83593;252951;1071958489;
PER;BUN;109355;402390;1667790504;
PER;BUN;1483;6823;28598180;
PER;BUN;23120;41000;173723212;
PER;BUN;108;15;65799;
PER;BUN;292;292;1183697;
PER;BUN;2797;2797;11883656;
PER;BUN;5292;24303;102378915;
PER;BUN;63060;110462;466810676;
PER;BUN;13620;7232;30597463;
PER;BUN;600;606;2552775;
PER;BUN;13920;26480;112028245;
PER;BUN;650;5102;22382932;
PER;BUN;1500;10200;44743932;
PER;BUN;1116;5991;25240626;
PER;BUN;144;922;3885273;
PER;BUN;528;2697;11361618;
PER;BUN;288;858;3630878;
PER;BUN;360;1206;5083308;
PER;BUN;240;187;788580;
PER;BUN;40560;13408;56727403;
PER;BUN;600;384;1617600;
PER;BUN;3120;2995;12671523;
PER;BUN;36;685;2885899;
PER;BUN;428;90991;368859324;
PER;BUN;456;103500;419565862;
PER;BUN;13063;49382;216624851;
PER;BUN;12910;42132;179018868;
PER;BUN;2304;8400;35691600;
PER;BUN;24420;41418;176113063;
PER;BUN;6060;10896;46330772;
